Item_ID,Item_Name1,Department__,Major_Dept,Category,Sub_Category
03338         ,ORGANIC CHOPPED CELERY,22,PRODUCE,CUT VEG,CUT VEG-CELERY
03311         ,SWEET CHOPPED ONIONS,22,PRODUCE,CUT VEG,CUT VEG-ONIONS
03467         ,BERRY GRANOLA PARFAIT,22,PRODUCE,CUT FRUIT,CUT FRUIT-MISC
03468         ,MIXED FRUIT GRANOLA PARFAIT,22,PRODUCE,CUT FRUIT,CUT FRUIT-MISC
03339         ,ORGANIC CHOPPED CARROTS,22,PRODUCE,CUT VEG,CUT VEG-CARROTS
03656         ,FRUIT PLATTER,22,PRODUCE,CUT FRUIT,CUT FRUIT-PLATTER
03475         ,LUAU BOWL LARGE,22,PRODUCE,CUT FRUIT,CUT FRUIT-MIX
03477         ,LARGE FRUIT SALAD,22,PRODUCE,CUT FRUIT,CUT FRUIT-MIX
03478         ,LARGE HONEYDEW CHUNKS,22,PRODUCE,CUT FRUIT,CUT FRUIT-HONEYDEW
03479         ,LARGE CANTALOUPE CHUNKS,22,PRODUCE,CUT FRUIT,CUT FRUIT-CANTALOUPE
03480         ,LARGE PINEAPPLE CHUNKS,22,PRODUCE,CUT FRUIT,CUT FRUIT-PINEAPPLE
03720         ,ORGANIC PINEAPPLE CHUNKS,22,PRODUCE,CUT FRUIT,CUT FRUIT-PINEAPPLE
03721         ,ORGANIC WATERMELON CHUNKS,22,PRODUCE,CUT FRUIT,CUT FRUIT-WATERMELON
03722         ,ORGANIC HONEYDEW CHUNKS,22,PRODUCE,CUT FRUIT,CUT FRUIT-HONEYDEW
03723         ,ORGANIC CANTALOPE CHUNKS,22,PRODUCE,CUT FRUIT,CUT FRUIT-CANTALOUPE
03724         ,ORGANIC FRUIT SALAD,22,PRODUCE,ACCOMPANIMENTS,ACCOMPANIMENTS-MISC
03725         ,ORGANIC MIXED BERRIES,22,PRODUCE,FRESH PRODUCE,BERRIES-MISC
03394         ,SHREDDED RED CABBAGE,22,PRODUCE,CUT VEG,CUT VEG-MISC
03398         ,MIXED VEGETABLES W/GARLIC,22,PRODUCE,CUT VEG,CUT VEG-MISC
03408         ,SHREDDED WHITE CABBAGE,22,PRODUCE,CUT VEG,CUT VEG-MISC
03563         ,CLIPPED BEANS,22,PRODUCE,CUT VEG,CUT VEG-BEANS
03995         ,BROCCOLI SLAW,22,PRODUCE,CUT VEG,CUT VEG-BROCCOLI
03403         ,PRODUCE,22,PRODUCE,ACCOMPANIMENTS,ACCOMPANIMENTS-MISC
03404         ,PRODUCE,22,PRODUCE,ACCOMPANIMENTS,ACCOMPANIMENTS-MISC
03652         ,SHRED CABBAGE SLAW,22,PRODUCE,CUT VEG,CUT VEG-MISC
03653         ,SHREDDED BROCCOLI SLAW,22,PRODUCE,CUT VEG,CUT VEG-BROCCOLI
03555         ,WATERMELON SPEARS,22,PRODUCE,CUT FRUIT,CUT FRUIT-WATERMELON
03773         ,MIXED BERRIES,22,PRODUCE,CUT FRUIT,CUT FRUIT-MIX
03737         ,DICED GREEN PEPPERS,22,PRODUCE,CUT VEG,CUT VEG-PEPPERS
03741         ,PEELED BUTTERNUT SQUASH,22,PRODUCE,CUT VEG,CUT VEG-SQUASH
03747         ,STUFFING MIX,22,PRODUCE,ACCOMPANIMENTS,ACCOMPANIMENTS-MISC
03757         ,ASPARAGUS TIPS,22,PRODUCE,CUT VEG,CUT VEG-ASPARAGUS
03761         ,ASSORTED VEGGIES FOR GRILLING,22,PRODUCE,CUT VEG,CUT VEG-MISC
03762         ,SLICED ZUCCHINI FOR GRILLING,22,PRODUCE,CUT VEG,CUT VEG-SQUASH
03372         ,BABY CARROTS W/TOPS,22,PRODUCE,CUT VEG,CUT VEG-CARROTS
03363         ,STOP LIGHT PEPPERS,22,PRODUCE,CUT VEG,CUT VEG-PEPPERS
03906         ,LUAU TRAY,22,PRODUCE,CUT FRUIT,CUT FRUIT-MIX
03396         ,FRESH CUT ASPARAGUS,22,PRODUCE,CUT VEG,CUT VEG-ASPARAGUS
03397         ,MIXED VEGETABLES W/MUSHROOMS,22,PRODUCE,CUT VEG,CUT VEG-MISC
03409         ,MIXED MELON BOWL,22,PRODUCE,CUT FRUIT,CUT FRUIT-MIX
03766         ,VEGETABLE KABOBS,22,PRODUCE,CUT VEG,CUT VEG-MISC
03907         ,FAJITA MIX,22,PRODUCE,CUT VEG,CUT VEG-MISC
03474         ,TROPICAL FRUIT CUP,22,PRODUCE,CUT FRUIT,CUT FRUIT-MIX
03776         ,HONEYDEW CANTALOUPE BOWL,22,PRODUCE,CUT FRUIT,CUT FRUIT-CANTALOUPE
03877         ,VEGGIE STICKS,22,PRODUCE,CUT VEG,CUT VEG-MISC
03395         ,SHREDDED CARROTS,22,PRODUCE,COOKING VEG,COOKING VEG-CARROTS
03476         ,LARGE WATERMELON CHUNKS,22,PRODUCE,CUT FRUIT,CUT FRUIT-WATERMELON
03406         ,ZUCCHINI LINGUINE,22,PRODUCE,CUT VEG,CUT VEG-SQUASH
03402         ,CHOPPED CARROTS,22,PRODUCE,CUT VEG,CUT VEG-CARROTS
03736         ,DICED MIXED PEPPERS,22,PRODUCE,CUT VEG,CUT VEG-MISC
03748         ,ORGANIC DICED MIXED PEPPERS,22,PRODUCE,CUT VEG,CUT VEG-MISC
03763         ,SLICED EGGPLANT FOR GRILLING,22,PRODUCE,CUT VEG,CUT VEG-MISC
03283         ,SAN MARZANO GRAPE TOMATOES,22,PRODUCE,TOMATOES,TOMATOES-GRAPE
03726         ,ORGANIC CUT WATERMELON,22,PRODUCE,CUT FRUIT,CUT FRUIT-WATERMELON
03546         ,CUT & PEELED YAMS,22,PRODUCE,CUT VEG,CUT VEG-MISC
03342         ,RED POTATOES SLICED,22,PRODUCE,CUT VEG,CUT VEG-MISC
03343         ,RED & YUKON SLICED POTATOES,22,PRODUCE,CUT VEG,CUT VEG-MISC
03344         ,BRUSSEL SPROUTS SLICED,22,PRODUCE,CUT VEG,CUT VEG-MISC
03345         ,BRUSSEL SPROUTS WITH SHALLOTS,22,PRODUCE,CUT VEG,CUT VEG-MISC
03346         ,ZUCCHINI SLICED,22,PRODUCE,CUT VEG,CUT VEG-SQUASH
03347         ,ZUCCHINI & YELLOW SQUASH SLICED,22,PRODUCE,CUT VEG,CUT VEG-MISC
03348         ,PEPPERS & ONIONS SLICED,22,PRODUCE,CUT VEG,CUT VEG-MISC
03349         ,CAULIFLOWER BROCCOLI CARROTS,22,PRODUCE,CUT VEG,CUT VEG-MISC
03507         ,PINEAPPLES & STRAWBERRIES,22,PRODUCE,CUT FRUIT,CUT FRUIT-MIX
03482         ,CARROTS W/RANCH DRESSING,22,PRODUCE,CUT VEG,CUT VEG-MISC
03483         ,CELERY W/RANCH DRESSING,22,PRODUCE,CUT VEG,CUT VEG-MISC
03711         ,CAMPARI TOMATOES,22,PRODUCE,TOMATOES,TOMATOES-CAMPARI
383810033681  ,FOOTBALL VEGETABLE PLATTER,22,PRODUCE,CUT VEG,CUT VEG-PLATTER
03491         ,MANDARINS,22,PRODUCE,CUT FRUIT,CUT FRUIT-MISC
383810095504  ,ST. PATRICKS DAY STARTER KIT,22,PRODUCE,CUT VEG,CUT VEG-MISC
03393         ,FRUIT KABOBS,22,PRODUCE,CUT FRUIT,CUT FRUIT-MISC
03602         ,PEELED CACTUS PEARS,22,PRODUCE,PEARS,PEARS-MISC
383810020957  ,6.5 IN JASMINE BUD & BLOOM,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26101         ,TRIPLE SOLAR STAKES,26,PLANTS,NON PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26102         ,"MUMS 9""",26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26103         ,MUMS 12 PATIO,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26104         ,COMBO BUSHEL MUMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26105         ,ORNAMENTAL GRASSES,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26106         ,STRAW BAILS,26,PLANTS,NON PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26107         ,CORN STALKS,26,PLANTS,NON PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26100         ,9IN AUTUMN CELOSIA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26109         ,5IN ORNAMENTAL PEPPER,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26110         ,9IN AUTUMN CELOSIA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26180         ,"WINTER PANSEY 5"" POT",26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26189         ,"12"" HANGING MUM",26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26141         ,GRAVE BLANKET,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26358         ,SMALL A&M PALM CROSS,26,PLANTS,NON PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26580         ,14'' PANSY BOWLS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26581         ,10'' EASTER COMBO,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26750         ,14 IN WINTER PANSY,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26751         ,8 IN WINTER PANSY,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26411         ,WHOLE FLATS 32 CT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26412         ,"ASSORTED HERBS/VEGGIES 4""",26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26800         ,TF WHOLE FLATS 32 CT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26801         ,12 IN TERRACOTTA BASKET,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26413         ,6IN SPATHIPHYLLUM,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26425         ,6 IN CALLA LILLY,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26319         ,"6 ""PREMIUM PLANTS",26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26318         ,KNOCK OUT ROSES 3 GALLON,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26231         ,PINEAPPLE PLANT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26232         ,LAVENDER 2 GALLON,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26098         ,9 IN HOLIDAY PLANTER,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26099         ,BLACK GOLD SOIL,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26108         ,12IN HANGING FERNS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26111         ,GALLON ANNUAL,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26112         ,HANGING BASKET,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26113         ,6 IN CAMANULA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26114         ,SUMMER PLANTERS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26115         ,4 IN POTTED HERBS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26116         ,10 IN PATIO,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26117         ,14 IN FIBER BASKETS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26118         ,4 IN POTTED VEGETABLES,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26119         ,FLOWER CARPET ROSES,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26120         ,SPRING ANNUALS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26121         ,8 IN BASIL,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26122         ,10 IN PLANTERS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26123         ,10 IN MANDAVILLA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26124         ,10IN HIBISCUS BRAIDED TREE,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26125         ,10 IN RED SISTER,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26126         ,6 IN DIPPLENDENIA 3 GAL,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26127         ,KNOCKOUT ROSE 3 GAL,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26128         ,10 IN PALMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26129         ,8 IN BASIL POTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26130         ,4.5 IN ACCENT PLANTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26131         ,2 GALLON PERENNIAL,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26132         ,DECORATED PINE CROSSES,26,PLANTS,NON PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26133         ,DECORATED CANDY CANE,26,PLANTS,NON PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26134         ,FANCY ORCHIDS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26135         ,MINI FANCY ORCHIDS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26001         ,ROSEMARY,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26002         ,ACE OF HEARTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26003         ,4 IN ACCENT PLANTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26004         ,3 STEM LILY,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26005         ,HYDRANGEA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26006         ,12 IN TERRA COTTA BASKETS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26007         ,10 IN HANGING PLANT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26008         ,4 IN HERBS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26009         ,6 IN POTTED PLANTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26010         ,EASTER LILY,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26011         ,1.5 GAL PERENNIAL,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26012         ,12 IN FALL PATIO MUMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26013         ,BUSHEL COMBOS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26014         ,8 IN FALL CELOSIA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26015         ,2 GALLON GRASS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26016         ,DELUXE PLANTER,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26017         ,CHRISTMAS KISSING BALLS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26018         ,HYDRANGEA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26019         ,DECORATED WREATH,26,PLANTS,NON PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26020         ,DECORATIVE LOGS,26,PLANTS,NON PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26021         ,EASTER LILIES,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26022         ,8IN CANNA LILIES,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26023         ,DAFFODILS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26024         ,AZALEA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26025         ,10 IN TULIPS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26026         ,BEGONIA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26027         ,VEGETABLE POTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26028         ,36'' MANDEVILLA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26029         ,12 IN WREATH,26,PLANTS,NON PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26030         ,HANGING BASKET,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26031         ,FALL PANSY& VIOLA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26032         ,ASSORTED FLATS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26033         ,HIBISCUS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26034         ,8 INCH GERBER,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26035         ,BUNNY BASKET W FLOWERS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26036         ,"COMBO SPRING BOWL 10""",26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26037         ,"REGAL BEGONIA 6.5""",26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26038         ,BARREL PATIO POTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26039         ,HYDRANGEA IN FANCY POT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26040         ,HYACINTHS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26041         ,SMALL TUSCANY PT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26042         ,RED TIN CHRISTMAS POTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26043         ,HIBISCUS GALLON,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26044         ,10 IN HIBISCUS BUSH,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26045         ,5 IN CERAMIC SUCCULENT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26046         ,GERANIUMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26047         ,SOLAR LIGHT STAKE,26,PLANTS,NON PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26048         ,8IN TROPICALS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26049         ,4IN DIPLODENIA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26050         ,MADEVILLA GALLON,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26051         ,4 1/2 IN TROPICALS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26052         ,CANNA GALLONS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26053         ,6.5 IN JASMINE BUD & BLOOM,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26054         ,MUMS 3/$10,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26055         ,8 IN HYDRANGEA POT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26056         ,CANDY CANE WREATH,26,PLANTS,NON PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26057         ,TUSCANY POTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26058         ,8 IN PANSEY POTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26059         ,GERANIUM,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26060         ,10 IN VIOLA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26061         ,10 IN MANDEVILLA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26062         ,TOMATO PLANT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26063         ,HYDRANGEA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26064         ,3 GALLON HYDRANGEA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26065         ,12 IN MUMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26066         ,TABLETOP TREE,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26067         ,8 IN HYDRANGEA POT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26068         ,12IN HANGING COMBO PLANTER,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26069         ,HANGING BASKET,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26070         ,7 IN MANDEVILLA TRELLIS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26071         ,REDUCED PLANTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26072         ,BEGONIAS BASKET,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26073         ,HYDRANGEA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26074         ,6 IN HYDRANGEA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26075         ,6 IN BEGONIA RIEGER,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26076         ,9 IN MUMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26077         ,12 IN CAGE TOMATO,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26078         ,BUSHEL MUMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26079         ,MISC PLANTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26080         ,HANGING BASKETS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26081         ,10 IN MANEDVILLA TRELLIS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26082         ,COLOR LILY,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26083         ,9 IN MUMS / ASTER,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26084         ,4 IN MUMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26085         ,POINSETTIAS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26086         ,8 IN ANNUALS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26087         ,10 IN HYDRANGEA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26088         ,6 IN KALANCHOE,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26089         ,6 IN ASIATIC LILY,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26090         ,4 IN ASSORTED ANNUAL POT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26091         ,VEGETABLE POTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26092         ,6 IN ACCENT PLANTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26093         ,4.5 IN GERANIUMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26094         ,FLOWER POUCHES,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26095         ,6 IN POTTED PLANTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26096         ,8 IN ACCENT PLANT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26097         ,FIBER BASKET,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26136         ,9 IN ORNAMENTAL KALE & CABBAGE,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26137         ,BUSHEL MUMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
26138         ,MILLET/SORGHUM,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810036644  ,ORNAMENTAL PEPPER,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810034961  ,BEGONIAS BASKET,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810064975  ,4.5 IN GERANIUMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810064951  ,VEGETABLE POTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810064968  ,6 IN ACCENT PLANTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810046476  ,4 IN MUMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810046452  ,COLOR LILY,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810000867  ,6 IN POTTED PLANTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810033452  ,12 IN MUMS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810026430  ,TUSCANY POTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810013072  ,HANGING BASKET,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810001208  ,1.5 GAL PERENNIAL,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810007514  ,HYDRANGEA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810034596  ,7 IN MANDEVILLA TRELLIS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810007668  ,8IN CANNA LILIES,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810019371  ,SMALL TUSCANY PT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810019395  ,RED TIN CHRISTMAS POTS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810070020  ,9 IN HOLIDAY PLANTER,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810019210  ,HYACINTHS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810070037  ,BLACK GOLD SOIL,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810070044  ,12IN HANGING FERNS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810039898  ,6 IN BEGONIA RIEGER,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810033438  ,HYDRANGEA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810028281  ,TOMATO PLANT,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810080036  ,10 IN PLANTERS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810080005  ,FLOWER CARPET ROSES,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810080029  ,8 IN BASIL,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810080012  ,SPRING ANNUALS,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810039881  ,6 IN HYDRANGEA,26,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
